name,brand_names,brands
东方饺子王(合肥路店),东方饺子王,62200096
东方饺子王(吉林大路MALL),东方饺子王,62200096
东方饺子王(进学街店),东方饺子王,62200096
东方饺子王(西康路店),东方饺子王,62200096
东方饺子王(胜利路步行街店),东方饺子王,62200096
蒙自源过桥米线(吾悦店),蒙自源,62200100
蒙自源云南过桥米线(长江路店),蒙自源,62200100
蒙自源过桥米线(观山湖万达店),蒙自源,62200100
蒙自源过桥米线,蒙自源,62200100
蒙自源(樟木头裕华店),蒙自源,62200100
蒙自源(衡阳万达广场店),蒙自源,62200100
蒙自源过桥米线(虎门步行街店),蒙自源,62200100
蒙自源过桥米线(锦绣清城店),蒙自源,62200100
蒙自源过桥米线(教育路店),蒙自源,62200100
蒙自源小锅米线(恩施九立方店),蒙自源,62200100
蒙自源小锅米线(新汇城店),蒙自源,62200100
蒙自源米线(佛山桂城怡海港店),蒙自源,62200100
蒙自源小锅(长安地王广场店),蒙自源,62200100
蒙自源小锅米线(春熙店),蒙自源,62200100
蒙自源米粉(万科锦城店),蒙自源,62200100
蒙自源(阳江瑞禾路大润发店),蒙自源,62200100
正新鸡排(职业中专店),正新鸡排,62200102
正新鸡排(解放路店),正新鸡排,62200102
正新鸡排(火车站店),正新鸡排,62200102
正新鸡排(金港城店),正新鸡排,62200102
正新鸡排(久发店),正新鸡排,62200102
正新鸡排(酒泉富康店),正新鸡排,62200102
正新鸡排(兰州2店),正新鸡排,62200102
正新鸡排,正新鸡排,62200102
正新鸡排(安宁富创店),正新鸡排,62200102
正新鸡排(北大街店),正新鸡排,62200102
正新鸡排(碧桂园店),正新鸡排,62200102
正新鸡排(莆田万达金街店),正新鸡排,62200102
正新鸡排(黄岗店),正新鸡排,62200102
正新鸡排(汽车站店),正新鸡排,62200102
正新鸡排(铜陵店),正新鸡排,62200102
台资味(扬州望月路店),台资味,62200021
台资味(黄河花园店),台资味,62200021
台资味(城关店),台资味,62200021
台资味,台资味,62200021
台资味(东昌路店),台资味,62200021
台资味(海骆驼店),台资味,62200021
台资味台式便当,台资味,62200021
台资味台式便当(东商务店),台资味,62200021
台资味(金泉店),台资味,62200021
台资味(大坪时代天街店),台资味,62200021
台资味(南坪万达店),台资味,62200021
台资味美食外送,台资味,62200021
台资味(八字门店),台资味,62200021
台资味(长沙体育学院店),台资味,62200021
台资味(长沙万家丽店),台资味,62200021
台资味(长沙五一广场店),台资味,62200021
萨莉亚(朝阳四元桥家乐福店),"萨莉亚, Saizeriya",62100027
萨莉亚(巴黎春天店),"萨莉亚, Saizeriya",62100027
萨莉亚(香港名都店),"萨莉亚, Saizeriya",62100027
萨莉亚(海淀京粮广场店),"萨莉亚, Saizeriya",62100027
萨莉亚(昌平南环路店),"萨莉亚, Saizeriya",62100027
萨莉亚(大兴高米店南店),"萨莉亚, Saizeriya",62100027
萨莉亚(万科店),"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅(新都城店),"萨莉亚, Saizeriya",62100027
萨莉亚(石鼓路店),"萨莉亚, Saizeriya",62100027
萨莉亚( 荃湾荃荟店),"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅,"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅(88广场),"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅(宝林商场店),"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅(慈云山中心店),"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅(荔枝角宝轮街店),"萨莉亚, Saizeriya",62100027
萨莉亚意式餐厅(平田商场店),"萨莉亚, Saizeriya",62100027
新元素(利和店),"新元素, Elementfresh",62100028
新元素,"新元素, Elementfresh",62100028
阿拉新元素音乐餐厅·酒吧,"新元素, Elementfresh",62100028
新元素概念餐厅,"新元素, Elementfresh",62100028
新元素轻食,"新元素, Elementfresh",62100028
-新元素-,"新元素, Elementfresh",62100028
四川新元素都江堰直营店,"新元素, Elementfresh",62100028
新元素餐厅,"新元素, Elementfresh",62100028
新元素·米妮,"新元素, Elementfresh",62100028
新元素ING,"新元素, Elementfresh",62100028
新元素景观工程有限公司,"新元素, Elementfresh",62100028
新元素西餐厅,"新元素, Elementfresh",62100028
东莞市新元素能源有限公司,"新元素, Elementfresh",62100028
豪客来牛排(冉家坝SM-1712店),"豪客来, houcaller",62100029
豪客来烧烤,"豪客来, houcaller",62100029
豪客来牛排(新悦城店),"豪客来, houcaller",62100029
豪客来牛排(弹子石店),"豪客来, houcaller",62100029
豪客来,"豪客来, houcaller",62100029
豪客来牛排(湖里万达店-0130),"豪客来, houcaller",62100029
豪客来牛排(唐人街餐厅-2103),"豪客来, houcaller",62100029
豪客来牛排(曼哈顿店),"豪客来, houcaller",62100029
豪客来牛排(天虹商场芙蓉店),"豪客来, houcaller",62100029
豪客来牛排(通程商业广场店),"豪客来, houcaller",62100029
豪客来牛排,"豪客来, houcaller",62100029
豪客来牛排(红豆广场店-0711),"豪客来, houcaller",62100029
豪客来牛排(金帝商厦店-0201),"豪客来, houcaller",62100029
豪客来牛排(温陵名城店-0202),"豪客来, houcaller",62100029
豪客来牛排(福新花园店-0204),"豪客来, houcaller",62100029
豪客来牛排(中央花苑店-1205),"豪客来, houcaller",62100029
豪客来牛排(大利嘉城店-0323),"豪客来, houcaller",62100029
豪客来牛排(金榜公园店-0108),"豪客来, houcaller",62100029
豪客来牛排(趵突泉北门-2301),"豪客来, houcaller",62100029
豪客来牛排(东百蔡塘广场店),"豪客来, houcaller",62100029
好伦哥(温都水城店),"好伦哥, Origus",62100030
好伦哥(正义坊店),"好伦哥, Origus",62100030
Origus Pizza Buffet(国泰百货店),"好伦哥, Origus",62100030
好伦哥(清河店),"好伦哥, Origus",62100030
好伦哥(南风广场店),"好伦哥, Origus",62100030
好伦哥,"好伦哥, Origus",62100030
好伦哥披萨,"好伦哥, Origus",62100030
Origus Pizza(工农路店),"好伦哥, Origus",62100030
好伦哥(东坝店),"好伦哥, Origus",62100030
好伦哥(九棵树店),"好伦哥, Origus",62100030
好伦哥比萨自助餐厅,"好伦哥, Origus",62100030
好伦哥烤肉店,"好伦哥, Origus",62100030
西堤牛排(龙潭中正店),"西堤牛排, Tasty",62100031
西堤牛排(台北南京东店),"西堤牛排, Tasty",62100031
西堤牛排(高雄富国),"西堤牛排, Tasty",62100031
西堤牛排(凤山家乐福),"西堤牛排, Tasty",62100031
TASTYCOFFEE品味咖啡(京通罗斯福广场店),"西堤牛排, Tasty",62100031
西堤牛排(新庄新泰店),"西堤牛排, Tasty",62100031
西堤牛排(学成路店),"西堤牛排, Tasty",62100031
Tasty Road,"西堤牛排, Tasty",62100031
西堤牛排(高雄中山店),"西堤牛排, Tasty",62100031
西堤牛排(桃园南华),"西堤牛排, Tasty",62100031
西堤牛排(芦洲集贤店),"西堤牛排, Tasty",62100031
西堤牛排(古亭店),"西堤牛排, Tasty",62100031
Fressh＆Tasty轻食沙拉,"西堤牛排, Tasty",62100031
西堤牛排(瑞光店),"西堤牛排, Tasty",62100031
TASTY(万达广场店),"西堤牛排, Tasty",62100031
Tasty Thai,"西堤牛排, Tasty",62100031
TastyHK,"西堤牛排, Tasty",62100031
Realimit coffee and tasty,"西堤牛排, Tasty",62100031
Sizzler时时乐西餐厅(凯德晶品购物中心店),"时时乐, Sizzler",62100035
时时乐,"时时乐, Sizzler",62100035
Big Pizza,"比格, Big Pizza, BigPizza",62100036
BIGPIZZA(富阳店),"比格, Big Pizza, BigPizza",62100036
比格汉堡西餐厅,"比格, Big Pizza, BigPizza",62100036
比格尔堡,"比格, Big Pizza, BigPizza",62100036
比格披萨,"比格, Big Pizza, BigPizza",62100036
比格简餐,"比格, Big Pizza, BigPizza",62100036
BIGPIZZA,"比格, Big Pizza, BigPizza",62100036
Big Pizza(骆克道店),"比格, Big Pizza, BigPizza",62100036
比格比萨(七里庄店),"比格, Big Pizza, BigPizza",62100036
闲趣比格牛排杯,"比格, Big Pizza, BigPizza",62100036
比格牛排杯,"比格, Big Pizza, BigPizza",62100036
比格牛排杯(南亚风情第一城),"比格, Big Pizza, BigPizza",62100036
比格里·苏披萨店,"比格, Big Pizza, BigPizza",62100036
尊比格披萨,"比格, Big Pizza, BigPizza",62100036
比格比萨(朝阳大悦城店),"比格, Big Pizza, BigPizza",62100036
比格比萨(维吉奥广场店),"比格, Big Pizza, BigPizza",62100036
比格比萨(阜成门阳光店),"比格, Big Pizza, BigPizza",62100036
比格比萨(安贞店),"比格, Big Pizza, BigPizza",62100036
巴贝拉意式休闲餐厅(万达广场石景山店),"巴贝拉, Babela",62100037
巴贝拉,"巴贝拉, Babela",62100037
巴贝拉(远大路店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(大兴火神庙店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(蜂巢店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅,"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(通州万达店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(百旺商城店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(玉桥商业广场店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(良乡店),"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(万达店),"巴贝拉, Babela",62100037
巴贝拉意式餐厅,"巴贝拉, Babela",62100037
巴贝拉意式休闲餐厅(槐房万达店),"巴贝拉, Babela",62100037
巴贝拉披萨,"巴贝拉, Babela",62100037
BABELASKITCHEN(万达广场店),"巴贝拉, Babela",62100037
佳客来牛排,"佳客来, JOYCALLER",62100039
佳客来(芒果店),"佳客来, JOYCALLER",62100039
佳客来(濉溪雷石店),"佳客来, JOYCALLER",62100039
佳客来(影吧店),"佳客来, JOYCALLER",62100039
佳客来夜宵,"佳客来, JOYCALLER",62100039
佳客来牛排(赣州店),"佳客来, JOYCALLER",62100039
佳客来牛排专家(万力店),"佳客来, JOYCALLER",62100039
佳客来牛排餐厅(新店店),"佳客来, JOYCALLER",62100039
佳客来牛排专家,"佳客来, JOYCALLER",62100039
佳客来牛排(凤天路店),"佳客来, JOYCALLER",62100039
佳客来,"佳客来, JOYCALLER",62100039
佳客来牛排自助西餐厅(亚星时代广场店),"佳客来, JOYCALLER",62100039
佳客来牛排专家(洪濑店),"佳客来, JOYCALLER",62100039
佳客来(相府店),"佳客来, JOYCALLER",62100039
佳客来牛排专家(育才路店),"佳客来, JOYCALLER",62100039
佳客来(城门店),"佳客来, JOYCALLER",62100039
佳客来牛排专家(中俊世界城店),"佳客来, JOYCALLER",62100039
佳客来(历山路店),"佳客来, JOYCALLER",62100039
佳客来(新阳店),"佳客来, JOYCALLER",62100039
肯德基(乌镇东栅店),"肯德基, KFC",62200070
肯德基(浙江奥特莱斯店),"肯德基, KFC",62200070
肯德基(保税区店),"肯德基, KFC",62200070
肯德基(嘉兴长安休息站店),"肯德基, KFC",62200070
肯德基(苏州街店),"肯德基, KFC",62200070
肯德基(湖滨银泰in77店),"肯德基, KFC",62200070
肯德基(鄞州店),"肯德基, KFC",62200070
肯德基(温州火车站店),"肯德基, KFC",62200070
肯德基(新兴桥店),"肯德基, KFC",62200070
肯德基(思北路店),"肯德基, KFC",62200070
肯德基(义乌火车站店),"肯德基, KFC",62200070
肯德基(优品汇奥特莱斯店),"肯德基, KFC",62200070
kfc风味香酥鸡块,"肯德基, KFC",62200070
肯德基(万象城店),"肯德基, KFC",62200070
肯德基(安盛购物广场店),"肯德基, KFC",62200070
肯德基(北站站内店),"肯德基, KFC",62200070
肯德基(本溪站店),"肯德基, KFC",62200070
肯德基(盘新店),"肯德基, KFC",62200070
肯德基恒隆甜品站,"肯德基, KFC",62200070
肯德基(西海DT店),"肯德基, KFC",62200070
麦当劳(崇智路店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(吉林东方商厦店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(天和广场店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(高铁南站店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(衡阳船山路店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(东港华悦店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(中街店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(咸阳人民路店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(钟鼓楼店),"麦当劳, ""MCDONALDS""",62200071
麦当劳,"麦当劳, ""MCDONALDS""",62200071
麦当劳(莫愁路店),"麦当劳, ""MCDONALDS""",62200071
麦当劳甜品站(新都城市广场),"麦当劳, ""MCDONALDS""",62200071
麦当劳(安信商业广场店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(水游城购物中心店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(四川北路店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(宝龙城市广场店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(万象城店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(打浦桥店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(梅林路店),"麦当劳, ""MCDONALDS""",62200071
麦当劳(邵阳紅旗路店),"麦当劳, ""MCDONALDS""",62200071
德克士(欧乐堡店),"德克士, Dicos",62200075
德克士(南门街店),"德克士, Dicos",62200075
德克士(梅松路店),"德克士, Dicos",62200075
德克士(北三环路店),"德克士, Dicos",62200075
德克士三叠泉,"德克士, Dicos",62200075
德克士,"德克士, Dicos",62200075
德克士(政府路店),"德克士, Dicos",62200075
德克士(上村村店),"德克士, Dicos",62200075
德克士(电影院店),"德克士, Dicos",62200075
德克士(凯德广场店),"德克士, Dicos",62200075
德克士(青岛李村京口路),"德克士, Dicos",62200075
德克士(正阳路店),"德克士, Dicos",62200075
德克士(东兴中大街店),"德克士, Dicos",62200075
德克士(建设大街店),"德克士, Dicos",62200075
汉堡王炸鸡,"汉堡王, BurgerKing",62200081
汉堡王(波斯富街店),"汉堡王, BurgerKing",62200081
汉堡王,"汉堡王, BurgerKing",62200081
汉堡王快餐店,"汉堡王, BurgerKing",62200081
汉堡王快餐店(31中店),"汉堡王, BurgerKing",62200081
汉堡王(机场二店),"汉堡王, BurgerKing",62200081
汉堡王店(山水文园),"汉堡王, BurgerKing",62200081
汉堡王(机场一店),"汉堡王, BurgerKing",62200081
汉堡王(三十二中分店),"汉堡王, BurgerKing",62200081
汉堡王子,"汉堡王, BurgerKing",62200081
汉堡王子(二中店),"汉堡王, BurgerKing",62200081
汉堡王德胜西式快餐,"汉堡王, BurgerKing",62200081
汉堡王(亚贸店),"汉堡王, BurgerKing",62200081
汉堡王1号店(汉堡快餐),"汉堡王, BurgerKing",62200081
BURGERKING,"汉堡王, BurgerKing",62200081
马兰拉面(将台路店),"马兰拉面, Malan",62200082
马兰拉面(永泰南路店),"马兰拉面, Malan",62200082
马兰拉面(健德门桥店),"马兰拉面, Malan",62200082
马兰拉面(北礼士路店),"马兰拉面, Malan",62200082
马兰拉面(大羊坊店A012),"马兰拉面, Malan",62200082
马兰拉面(悠乐汇店),"马兰拉面, Malan",62200082
MALAN餐饮店,"马兰拉面, Malan",62200082
马兰拉面(花园北路店),"马兰拉面, Malan",62200082
马兰拉面(惠仟佳商场店),"马兰拉面, Malan",62200082
马兰拉面(吉林路店),"马兰拉面, Malan",62200082
马兰拉面(南山北路店),"马兰拉面, Malan",62200082
马兰拉面(新华园店),"马兰拉面, Malan",62200082
马兰拉面(中日友好医院店),"马兰拉面, Malan",62200082
马兰拉面(石景山店),"马兰拉面, Malan",62200082
马兰拉面(好运街店),"马兰拉面, Malan",62200082
马兰拉面(左家庄店),"马兰拉面, Malan",62200082
马兰拉面(国展西门店),"马兰拉面, Malan",62200082
马兰拉面(紫竹桥店),"马兰拉面, Malan",62200082
马兰拉面大润发店(大润发店),"马兰拉面, Malan",62200082
马兰拉面,"马兰拉面, Malan",62200082
赛百味(高新路华润万家店),"赛百味, SUBWAY",62200084
SUBWAY,"赛百味, SUBWAY",62200084
赛百味(中南乐游城店),"赛百味, SUBWAY",62200084
赛百味(人民南路店),"赛百味, SUBWAY",62200084
赛百味(凤山青年店),"赛百味, SUBWAY",62200084
赛百味,"赛百味, SUBWAY",62200084
赛百味快餐,"赛百味, SUBWAY",62200084
赛百味餐馆,"赛百味, SUBWAY",62200084
赛百味(协和店),"赛百味, SUBWAY",62200084
赛百味(北师大店),"赛百味, SUBWAY",62200084
赛百味黄焖鸡米饭,"赛百味, SUBWAY",62200084
赛百味食铺,"赛百味, SUBWAY",62200084
赛百味(颐和汇邻湾店),"赛百味, SUBWAY",62200084
赛百味(星耀城店),"赛百味, SUBWAY",62200084
赛百味(南国花锦店),"赛百味, SUBWAY",62200084
棒约翰,"棒约翰, PapaJohns",62200089
PAPAJOHNS(万达广场店),"棒约翰, PapaJohns",62200089
达美乐,"达美乐, ""Dominos""",62200091
李先生开心花甲,"李先生, Mrlee",62200093
李先生(大悟服务区二店),"李先生, Mrlee",62200093
李先生(雾渡河服务区店),"李先生, Mrlee",62200093
李先生豆捞坊,"李先生, Mrlee",62200093
李先生火锅串串?清真店,"李先生, Mrlee",62200093
李先生牛肉面大王(汉口火车站财神广场店),"李先生, Mrlee",62200093
李先生(高速路服务区一店),"李先生, Mrlee",62200093
李先生菌菇拉面,"李先生, Mrlee",62200093
李先生加州牛肉面(钻石湾店),"李先生, Mrlee",62200093
李先生加州牛肉面大王(河南街店),"李先生, Mrlee",62200093
李先生牛肉面大王(启工街大润发店),"李先生, Mrlee",62200093
李先生菠菜面,"李先生, Mrlee",62200093
李先生酱骨菜馆,"李先生, Mrlee",62200093
李先生加州牛肉面大王(魏公村干休所店),"李先生, Mrlee",62200093
李先生森串串香,"李先生, Mrlee",62200093
李先生蚌埠财富广场餐厅,"李先生, Mrlee",62200093
李先生加州牛肉面,"李先生, Mrlee",62200093
